"ID","age","value"
"1.27.1","cpnt_voca","3"
"1.27.1","prg_lv","0"
"1.27.1","prg_dif","0"
"1.27.1","cpnt_eff","0"
"1.27.1","prg_time","0"
"1.27.1","itg_con","0"
"1.27.1","dlv_bug","0"
"1.27.1","exit_pnt","1"
"1.27.1","stmt_num","1"
"1.27.1","strc_lv","1"
"1.27.1","uncond_num","0"
"1.27.1","goto_num","0"
"1.27.1","dcs_stmt","0"
"1.27.1","avg_stmt","4"
"1.27.1","lang_scope","1.33"
"1.27.1","param_num","0"
"1.27.1","call_num","0"
"1.27.1","callby_num","0"
"1.27.1","cyclomatic","1"
"1.27.1","entry_ptr","1"
"1.27.2","d_optr","3"
"1.27.2","d_oprd","0"
"1.27.2","ocr_optr","3"
"1.27.2","ocr_oprd","1"
"1.27.2","cpnt_len","4"
"1.27.2","cpnt_vol","6.33"
"1.27.2","cpnt_voca","3"
"1.27.2","prg_lv","0"
"1.27.2","prg_dif","0"
"1.27.2","cpnt_eff","0"
"1.27.2","prg_time","0"
"1.27.2","itg_con","0"
"1.27.2","dlv_bug","0"
"1.27.2","exit_pnt","1"
"1.27.2","stmt_num","1"
"1.27.2","strc_lv","1"
"1.27.2","uncond_num","0"
"1.27.2","goto_num","0"
"1.27.2","dcs_stmt","0"
"1.27.2","avg_stmt","4"
"1.27.2","lang_scope","1.33"
"1.27.2","param_num","0"
"1.27.2","call_num","0"
"1.27.2","callby_num","0"
"1.27.2","cyclomatic","1"
"1.27.2","entry_ptr","1"
"1.27.3","d_optr","5"
"1.27.3","d_oprd","1"
"1.27.3","ocr_optr","6"
"1.27.3","ocr_oprd","2"
"1.27.3","cpnt_len","8"
"1.27.3","cpnt_vol","20.67"
"1.27.3","cpnt_voca","6"
"1.27.3","prg_lv","0.2"
"1.27.3","prg_dif","5"
"1.27.3","cpnt_eff","103.39"
"1.27.3","prg_time","5.74"
"1.27.3","itg_con","4.13"
"1.27.3","dlv_bug","0"
"1.27.3","exit_pnt","1"
"1.27.3","stmt_num","2"
"1.27.3","strc_lv","2"
"1.27.3","uncond_num","0"
"1.27.3","goto_num","0"
"1.27.3","dcs_stmt","2"
"1.27.3","avg_stmt","4"
"1.27.3","lang_scope","1.33"
"1.27.3","param_num","0"
"1.27.3","call_num","0"
"1.27.3","callby_num","0"
"1.27.3","cyclomatic","3"
"1.27.3","entry_ptr","1"
"1.27.4","d_optr","8"
"1.27.4","d_oprd","4"
"1.27.4","ocr_optr","7"
"1.27.4","ocr_oprd","3"
"1.27.4","cpnt_len","10"
"1.27.4","cpnt_vol","35.84"
"1.27.4","cpnt_voca","12"
"1.27.4","prg_lv","0.33"
"1.27.4","prg_dif","3"
"1.27.4","cpnt_eff","107.54"
"1.27.4","prg_time","5.97"
"1.27.4","itg_con","11.94"
"1.27.4","dlv_bug","0.01"
"1.27.4","exit_pnt","1"
"1.27.4","stmt_num","3"
"1.27.4","strc_lv","1"
"1.27.4","uncond_num","0"
"1.27.4","goto_num","0"
"1.27.4","dcs_stmt","0"
"1.27.4","avg_stmt","3.33"
"1.27.4","lang_scope","0.83"
"1.27.4","param_num","1"
"1.27.4","call_num","0"
"1.27.4","callby_num","0"
"1.27.4","cyclomatic","1"
"1.27.4","entry_ptr","1"
"1.28.1","d_optr","5"
"1.28.1","d_oprd","2"
"1.28.1","ocr_optr","3"
"1.28.1","ocr_oprd","2"
"1.28.1","cpnt_len","5"
"1.28.1","cpnt_vol","14.03"
"1.28.1","cpnt_voca","7"
"1.28.1","prg_lv","0.4"
"1.28.1","prg_dif","2.5"
"1.28.1","cpnt_eff","35.09"
"1.28.1","prg_time","1.94"
"1.28.1","itg_con","5.61"
"1.28.1","dlv_bug","0"
"1.28.1","exit_pnt","1"
"1.28.1","stmt_num","2"
"1.28.1","strc_lv","1"
"1.28.1","uncond_num","0"
"1.28.1","goto_num","0"
"1.28.1","dcs_stmt","0"
"1.28.1","avg_stmt","2.5"
"1.28.1","lang_scope","0.71"
"1.28.1","param_num","1"
"1.28.1","call_num","0"
"1.28.1","callby_num","0"
"1.28.1","cyclomatic","1"
"1.28.1","entry_ptr","1"
"1.29.1","d_optr","1"
"1.29.1","d_oprd","0"
"1.29.1","ocr_optr","1"
"1.29.1","ocr_oprd","0"
"1.29.1","cpnt_len","1"
"1.29.1","cpnt_vol","0"
"1.29.1","cpnt_voca","1"
"1.29.1","prg_lv","0"
"1.29.1","prg_dif","0"
"1.29.1","cpnt_eff","0"
"1.29.1","prg_time","0"
"1.29.1","itg_con","0"
"1.29.1","dlv_bug","0"
"1.29.1","exit_pnt","1"
"1.29.1","stmt_num","1"
"1.29.1","strc_lv","1"
"1.29.1","uncond_num","0"
"1.29.1","goto_num","0"
"1.29.1","dcs_stmt","0"
"1.29.1","avg_stmt","1"
"1.29.1","lang_scope","1"
"1.29.1","param_num","0"
"1.29.1","call_num","0"
"1.29.1","callby_num","0"
"1.29.1","cyclomatic","1"
"1.29.1","entry_ptr","1"
"1.30.1","d_optr","5"
"1.30.1","d_oprd","2"
"1.30.1","ocr_optr","2"
"1.30.1","ocr_oprd","1"
"1.30.1","cpnt_len","3"
"1.30.1","cpnt_vol","8.42"
"1.30.1","cpnt_voca","7"
"1.30.1","prg_lv","0.8"
"1.30.1","prg_dif","1.25"
"1.30.1","cpnt_eff","10.52"
"1.30.1","prg_time","0.58"
"1.30.1","itg_con","6.73"
"1.30.1","dlv_bug","0"
"1.30.1","exit_pnt","1"
"1.30.1","stmt_num","2"
"1.30.1","strc_lv","1"
"1.30.1","uncond_num","0"
"1.30.1","goto_num","0"
"1.30.1","dcs_stmt","0"
"1.30.1","avg_stmt","1.5"
"1.30.1","lang_scope","0.42"
"1.30.1","param_num","0"
"1.30.1","call_num","0"
"1.30.1","callby_num","0"
"1.30.1","cyclomatic","1"
"1.30.1","entry_ptr","1"
"1.31.1","d_optr","13"
"1.31.1","d_oprd","8"
"1.31.1","ocr_optr","15"
"1.31.1","ocr_oprd","9"
"1.31.1","cpnt_len","24"
"1.31.1","cpnt_vol","105.41"
"1.31.1","cpnt_voca","21"
"1.31.1","prg_lv","0.13"
"1.31.1","prg_dif","7.31"
"1.31.1","cpnt_eff","770.85"
"1.31.1","prg_time","42.82"
"1.31.1","itg_con","14.41"
"1.31.1","dlv_bug","0.03"
"1.31.1","exit_pnt","1"
"1.31.1","stmt_num","5"
"1.31.1","strc_lv","2"
"1.31.1","uncond_num","0"
"1.31.1","goto_num","0"
"1.31.1","dcs_stmt","1"
"1.31.1","avg_stmt","4.8"
"1.31.1","lang_scope","1.14"
"1.31.1","param_num","0"
"1.31.1","call_num","0"
"1.31.1","callby_num","0"
"1.31.1","cyclomatic","2"
"1.31.1","entry_ptr","1"
"1.32.1","d_optr","1"
"1.32.1","d_oprd","0"
"1.32.1","ocr_optr","1"
"1.32.1","ocr_oprd","0"
"1.32.1","cpnt_len","1"
"1.32.1","cpnt_vol","0"
"1.32.1","cpnt_voca","1"
"1.32.1","prg_lv","0"
"1.32.1","prg_dif","0"
"1.32.1","cpnt_eff","0"
"1.32.1","prg_time","0"
"1.32.1","itg_con","0"
"1.32.1","dlv_bug","0"
"1.32.1","exit_pnt","1"
"1.32.1","stmt_num","1"
"1.32.1","strc_lv","1"
"1.32.1","uncond_num","0"
"1.32.1","goto_num","0"
"1.32.1","dcs_stmt","0"
"1.32.1","avg_stmt","1"
"1.32.1","lang_scope","1"
"1.32.1","param_num","3"
"1.32.1","call_num","0"
"1.32.1","callby_num","0"
"1.32.1","cyclomatic","1"
"1.32.1","entry_ptr","1"
"1.32.2","d_optr","4"
"1.32.2","d_oprd","1"
"1.32.2","ocr_optr","4"
"1.32.2","ocr_oprd","1"
"1.32.2","cpnt_len","5"
"1.32.2","cpnt_vol","11.6"
"1.32.2","cpnt_voca","5"
"1.32.2","prg_lv","0.5"
"1.32.2","prg_dif","2"
"1.32.2","cpnt_eff","23.21"
"1.32.2","prg_time","1.28"
"1.32.2","itg_con","5.8"
"1.32.2","dlv_bug","0"
"1.32.2","exit_pnt","1"
"1.32.2","stmt_num","1"
"1.32.2","strc_lv","1"
"1.32.2","uncond_num","0"
"1.32.2","goto_num","0"
"1.32.2","dcs_stmt","0"
"1.32.2","avg_stmt","5"
"1.32.2","lang_scope","1"
"1.32.2","param_num","11"
"1.32.2","call_num","0"
"1.32.2","callby_num","0"
"1.32.2","cyclomatic","1"
"1.32.2","entry_ptr","1"
"1.32.3","d_optr","4"
"1.32.3","d_oprd","1"
"1.32.3","ocr_optr","3"
"1.32.3","ocr_oprd","1"
"1.32.3","cpnt_len","4"
"1.32.3","cpnt_vol","9.28"
"1.32.3","cpnt_voca","5"
"1.32.3","prg_lv","0.5"
"1.32.3","prg_dif","2"
"1.32.3","cpnt_eff","18.57"
"1.32.3","prg_time","1.03"
"1.32.3","itg_con","4.64"
"1.32.3","dlv_bug","0"
"1.32.3","exit_pnt","1"
"1.32.3","stmt_num","1"
"1.32.3","strc_lv","1"
"1.32.3","uncond_num","0"
"1.32.3","goto_num","0"
"1.32.3","dcs_stmt","0"
"1.32.3","avg_stmt","4"
"1.32.3","lang_scope","0.8"
"1.32.3","param_num","3"
"1.32.3","call_num","0"
"1.32.3","callby_num","0"
"1.32.3","cyclomatic","1"
"1.32.3","entry_ptr","1"
"1.32.4","d_optr","4"
"1.32.4","d_oprd","1"
"1.32.4","ocr_optr","3"
"1.32.4","ocr_oprd","1"
"1.32.4","cpnt_len","4"
"1.32.4","cpnt_vol","9.28"
"1.32.4","cpnt_voca","5"
"1.32.4","prg_lv","0.5"
"1.32.4","prg_dif","2"
"1.32.4","cpnt_eff","18.57"
"1.32.4","prg_time","1.03"
"1.32.4","itg_con","4.64"
"1.32.4","dlv_bug","0"
"1.32.4","exit_pnt","1"
"1.32.4","stmt_num","1"
"1.32.4","strc_lv","1"
"1.32.4","uncond_num","0"
"1.32.4","goto_num","0"
"1.32.4","dcs_stmt","0"
"1.32.4","avg_stmt","4"
"1.32.4","lang_scope","0.8"
"1.32.4","param_num","2"
"1.32.4","call_num","0"
"1.32.4","callby_num","0"
"1.32.4","cyclomatic","1"
"1.32.4","entry_ptr","1"
"1.32.5","d_optr","1"
"1.32.5","d_oprd","0"
"1.32.5","ocr_optr","1"
"1.32.5","ocr_oprd","0"
"1.32.5","cpnt_len","1"
"1.32.5","cpnt_vol","0"
"1.32.5","cpnt_voca","1"
"1.32.5","prg_lv","0"
"1.32.5","prg_dif","0"
"1.32.5","cpnt_eff","0"
"1.32.5","prg_time","0"
"1.32.5","itg_con","0"
"1.32.5","dlv_bug","0"
"1.32.5","exit_pnt","1"
"1.32.5","stmt_num","1"
"1.32.5","strc_lv","1"
"1.32.5","uncond_num","0"
"1.32.5","goto_num","0"
"1.32.5","dcs_stmt","0"
"1.32.5","avg_stmt","1"
"1.32.5","lang_scope","1"
"1.32.5","param_num","1"
"1.32.5","call_num","0"
"1.32.5","callby_num","0"
"1.32.5","cyclomatic","1"
"1.32.5","entry_ptr","1"
"1.32.6","d_optr","3"
"1.32.6","d_oprd","1"
"1.32.6","ocr_optr","3"
"1.32.6","ocr_oprd","1"
"1.32.6","cpnt_len","4"
"1.32.6","cpnt_vol","8"
"1.32.6","cpnt_voca","4"
"1.32.6","prg_lv","0.66"
"1.32.6","prg_dif","1.5"
"1.32.6","cpnt_eff","12"
"1.32.6","prg_time","0.66"
"1.32.6","itg_con","5.33"
"1.32.6","dlv_bug","0"
"1.32.6","exit_pnt","1"
"1.32.6","stmt_num","1"
"1.32.6","strc_lv","1"
"1.32.6","uncond_num","0"
"1.32.6","goto_num","0"
"1.32.6","dcs_stmt","0"
"1.32.6","avg_stmt","4"
"1.32.6","lang_scope","1"
"1.32.6","param_num","1"
"1.32.6","call_num","0"
"1.32.6","callby_num","0"
"1.32.6","cyclomatic","1"
"1.32.6","entry_ptr","1"
"1.32.7","d_optr","4"
"1.32.7","d_oprd","2"
"1.32.7","ocr_optr","3"
"1.32.7","ocr_oprd","1"
"1.32.7","cpnt_len","4"
"1.32.7","cpnt_vol","10.33"
"1.32.7","cpnt_voca","6"
"1.32.7","prg_lv","1"
"1.32.7","prg_dif","1"
"1.32.7","cpnt_eff","10.33"
"1.32.7","prg_time","0.57"
"1.32.7","itg_con","10.33"
"1.32.7","dlv_bug","0"
"1.32.7","exit_pnt","1"
"1.32.7","stmt_num","1"
"1.32.7","strc_lv","1"
"1.32.7","uncond_num","0"
"1.32.7","goto_num","0"
"1.32.7","dcs_stmt","0"
"1.32.7","avg_stmt","4"
"1.32.7","lang_scope","0.66"
"1.32.7","param_num","0"
"1.32.7","call_num","0"
"1.32.7","callby_num","0"
"1.32.7","cyclomatic","1"
"1.32.7","entry_ptr","1"
"1.32.8","d_optr","15"
"1.32.8","d_oprd","11"
"1.32.8","ocr_optr","37"
"1.32.8","ocr_oprd","27"
"1.32.8","cpnt_len","64"
"1.32.8","cpnt_vol","300.82"
"1.32.8","cpnt_voca","26"
"1.32.8","prg_lv","0.05"
"1.32.8","prg_dif","18.4"
"1.32.8","cpnt_eff","5537.97"
"1.32.8","prg_time","307.66"
"1.32.8","itg_con","16.34"
"1.32.8","dlv_bug","0.1"
"1.32.8","exit_pnt","1"
"1.32.8","stmt_num","12"
"1.32.8","strc_lv","2"
"1.32.8","uncond_num","0"
"1.32.8","goto_num","0"
"1.32.8","dcs_stmt","5"
"1.32.8","avg_stmt","5.33"
"1.32.8","lang_scope","2.46"
"1.32.8","param_num","1"
"1.32.8","call_num","0"
"1.32.8","callby_num","0"
"1.32.8","cyclomatic","6"
"1.32.8","entry_ptr","1"
"1.32.9","d_optr","7"
"1.32.9","d_oprd","4"
"1.32.9","ocr_optr","5"
"1.32.9","ocr_oprd","3"
"1.32.9","cpnt_len","8"
"1.32.9","cpnt_vol","27.67"
"1.32.9","cpnt_voca","11"
"1.32.9","prg_lv","0.38"
"1.32.9","prg_dif","2.62"
"1.32.9","cpnt_eff","72.64"
"1.32.9","prg_time","4.03"
"1.32.9","itg_con","10.54"
"1.32.9","dlv_bug","0"
"1.32.9","exit_pnt","1"
"1.32.9","stmt_num","3"
"1.32.9","strc_lv","2"
"1.32.9","uncond_num","0"
"1.32.9","goto_num","0"
"1.32.9","dcs_stmt","2"
"1.32.9","avg_stmt","2.66"
"1.32.9","lang_scope","0.72"
"1.32.9","param_num","2"
"1.32.9","call_num","0"
"1.32.9","callby_num","0"
"1.32.9","cyclomatic","3"
"1.32.9","entry_ptr","1"
"1.32.10","d_optr","18"
"1.32.10","d_oprd","14"
"1.32.10","ocr_optr","40"
"1.32.10","ocr_oprd","27"
"1.32.10","cpnt_len","67"
"1.32.10","cpnt_vol","335"
"1.32.10","cpnt_voca","32"
"1.32.10","prg_lv","0.05"
"1.32.10","prg_dif","17.35"
"1.32.10","cpnt_eff","5814.64"
"1.32.10","prg_time","323.03"
"1.32.10","itg_con","19.3"
"1.32.10","dlv_bug","0.11"
"1.32.10","exit_pnt","1"
"1.32.10","stmt_num","13"
"1.32.10","strc_lv","3"
"1.32.10","uncond_num","0"
"1.32.10","goto_num","0"
"1.32.10","dcs_stmt","7"
"1.32.10","avg_stmt","5.15"
"1.32.10","lang_scope","2.09"
"1.32.10","param_num","1"
"1.32.10","call_num","0"
"1.32.10","callby_num","0"
"1.32.10","cyclomatic","8"
"1.32.10","entry_ptr","1"
"1.32.11","d_optr","6"
"1.32.11","d_oprd","4"
"1.32.11","ocr_optr","8"
"1.32.11","ocr_oprd","4"
"1.32.11","cpnt_len","12"
"1.32.11","cpnt_vol","39.86"
"1.32.11","cpnt_voca","10"
"1.32.11","prg_lv","0.33"
"1.32.11","prg_dif","3"
"1.32.11","cpnt_eff","119.58"
"1.32.11","prg_time","6.64"
"1.32.11","itg_con","13.28"
"1.32.11","dlv_bug","0.01"
"1.32.11","exit_pnt","2"
"1.32.11","stmt_num","3"
"1.32.11","strc_lv","2"
"1.32.11","uncond_num","0"
"1.32.11","goto_num","0"
"1.32.11","dcs_stmt","2"
"1.32.11","avg_stmt","4"
"1.32.11","lang_scope","1.2"
"1.32.11","param_num","1"
"1.32.11","call_num","0"
"1.32.11","callby_num","0"
"1.32.11","cyclomatic","3"
"1.32.11","entry_ptr","1"
"1.32.12","d_optr","12"
"1.32.12","d_oprd","11"
"1.32.12","ocr_optr","23"
"1.32.12","ocr_oprd","18"
"1.32.12","cpnt_len","41"
"1.32.12","cpnt_vol","185.46"
"1.32.12","cpnt_voca","23"
"1.32.12","prg_lv","0.1"
"1.32.12","prg_dif","9.81"
"1.32.12","cpnt_eff","1820.93"
"1.32.12","prg_time","101.16"
"1.32.12","itg_con","18.89"
"1.32.12","dlv_bug","0.06"
"1.32.12","exit_pnt","1"
"1.32.12","stmt_num","8"
"1.32.12","strc_lv","2"
"1.32.12","uncond_num","0"
"1.32.12","goto_num","0"
"1.32.12","dcs_stmt","4"
"1.32.12","avg_stmt","5.12"
"1.32.12","lang_scope","1.78"
"1.32.12","param_num","1"
"1.32.12","call_num","0"
"1.32.12","callby_num","0"
"1.32.12","cyclomatic","5"
"1.32.12","entry_ptr","1"
"1.32.13","d_optr","14"
"1.32.13","d_oprd","16"
"1.32.13","ocr_optr","29"
"1.32.13","ocr_oprd","23"
"1.32.13","cpnt_len","52"
"1.32.13","cpnt_vol","255.15"
"1.32.13","cpnt_voca","30"
"1.32.13","prg_lv","0.09"
"1.32.13","prg_dif","10.06"
"1.32.13","cpnt_eff","2567.53"
"1.32.13","prg_time","142.64"
"1.32.13","itg_con","25.35"
"1.32.13","dlv_bug","0.08"
"1.32.13","exit_pnt","1"
"1.32.13","stmt_num","12"
"1.32.13","strc_lv","2"
"1.32.13","uncond_num","0"
"1.32.13","goto_num","0"
"1.32.13","dcs_stmt","4"
"1.32.13","avg_stmt","4.33"
"1.32.13","lang_scope","1.73"
"1.32.13","param_num","1"
"1.32.13","call_num","0"
"1.32.13","callby_num","0"
"1.32.13","cyclomatic","5"
"1.32.13","entry_ptr","1"
"1.32.14","d_optr","13"
"1.32.14","d_oprd","13"
"1.32.14","ocr_optr","36"
"1.32.14","ocr_oprd","25"
"1.32.14","cpnt_len","61"
"1.32.14","cpnt_vol","286.72"
"1.32.14","cpnt_voca","26"
"1.32.14","prg_lv","0.08"
"1.32.14","prg_dif","12.5"
"1.32.14","cpnt_eff","3584.08"
"1.32.14","prg_time","199.11"
"1.32.14","itg_con","22.93"
"1.32.14","dlv_bug","0.09"
"1.32.14","exit_pnt","1"
"1.32.14","stmt_num","8"
"1.32.14","strc_lv","2"
"1.32.14","uncond_num","0"
"1.32.14","goto_num","0"
"1.32.14","dcs_stmt","2"
"1.32.14","avg_stmt","7.62"
"1.32.14","lang_scope","2.34"
"1.32.14","param_num","1"
"1.32.14","call_num","0"
"1.32.14","callby_num","0"
"1.32.14","cyclomatic","3"
"1.32.14","entry_ptr","1"
"1.32.15","d_optr","23"
"1.32.15","d_oprd","23"
"1.32.15","ocr_optr","72"
"1.32.15","ocr_oprd","52"
"1.32.15","cpnt_len","124"
"1.32.15","cpnt_vol","684.92"
"1.32.15","cpnt_voca","46"
"1.32.15","prg_lv","0.03"
"1.32.15","prg_dif","25.99"
"1.32.15","cpnt_eff","17808"
"1.32.15","prg_time","989.33"
"1.32.15","itg_con","26.34"
"1.32.15","dlv_bug","0.22"
"1.32.15","exit_pnt","3"
"1.32.15","stmt_num","19"
"1.32.15","strc_lv","1"
"1.32.15","uncond_num","0"
"1.32.15","goto_num","0"
"1.32.15","dcs_stmt","7"
"1.32.15","avg_stmt","6.52"
"1.32.15","lang_scope","2.69"
"1.32.15","param_num","4"
"1.32.15","call_num","0"
"1.32.15","callby_num","0"
"1.32.15","cyclomatic","8"
"1.32.15","entry_ptr","1"
"1.32.16","d_optr","13"
"1.32.16","d_oprd","11"
"1.32.16","ocr_optr","30"
"1.32.16","ocr_oprd","20"
"1.32.16","cpnt_len","50"
"1.32.16","cpnt_vol","229.24"
"1.32.16","cpnt_voca","24"
"1.32.16","prg_lv","0.08"
"1.32.16","prg_dif","11.81"
"1.32.16","cpnt_eff","2709.29"
"1.32.16","prg_time","150.51"
"1.32.16","itg_con","19.39"
"1.32.16","dlv_bug","0.07"
"1.32.16","exit_pnt","1"
"1.32.16","stmt_num","6"
"1.32.16","strc_lv","1"
"1.32.16","uncond_num","0"
"1.32.16","goto_num","0"
"1.32.16","dcs_stmt","2"
"1.32.16","avg_stmt","8.33"
"1.32.16","lang_scope","2.08"
"1.32.16","param_num","4"
"1.32.16","call_num","0"
"1.32.16","callby_num","0"
"1.32.16","cyclomatic","3"
"1.32.16","entry_ptr","1"
"1.32.17","d_optr","15"
"1.32.17","d_oprd","10"
"1.32.17","ocr_optr","24"
"1.32.17","ocr_oprd","14"
"1.32.17","cpnt_len","38"
"1.32.17","cpnt_vol","176.46"
"1.32.17","cpnt_voca","25"
"1.32.17","prg_lv","0.09"
"1.32.17","prg_dif","10.49"
"1.32.17","cpnt_eff","1852.89"
"1.32.17","prg_time","102.93"
"1.32.17","itg_con","16.8"
"1.32.17","dlv_bug","0.05"
"1.32.17","exit_pnt","2"
"1.32.17","stmt_num","8"
"1.32.17","strc_lv","2"
"1.32.17","uncond_num","0"
"1.32.17","goto_num","0"
"1.32.17","dcs_stmt","2"
"1.32.17","avg_stmt","4.75"
"1.32.17","lang_scope","1.52"
"1.32.17","param_num","0"
"1.32.17","call_num","0"
"1.32.17","callby_num","0"
"1.32.17","cyclomatic","3"
"1.32.17","entry_ptr","1"
"1.32.18","d_optr","13"
"1.32.18","d_oprd","9"
"1.32.18","ocr_optr","21"
"1.32.18","ocr_oprd","15"
"1.32.18","cpnt_len","36"
"1.32.18","cpnt_vol","160.53"
"1.32.18","cpnt_voca","22"
"1.32.18","prg_lv","0.09"
"1.32.18","prg_dif","10.83"
"1.32.18","cpnt_eff","1739.17"
"1.32.18","prg_time","96.62"
"1.32.18","itg_con","14.81"
"1.32.18","dlv_bug","0.05"
"1.32.18","exit_pnt","2"
"1.32.18","stmt_num","8"
"1.32.18","strc_lv","2"
"1.32.18","uncond_num","0"
"1.32.18","goto_num","0"
"1.32.18","dcs_stmt","4"
"1.32.18","avg_stmt","4.5"
"1.32.18","lang_scope","1.63"
"1.32.18","param_num","1"
"1.32.18","call_num","0"
"1.32.18","callby_num","0"
"1.32.18","cyclomatic","5"
"1.32.18","entry_ptr","1"
"1.32.19","d_optr","18"
"1.32.19","d_oprd","14"
"1.32.19","ocr_optr","33"
"1.32.19","ocr_oprd","24"
"1.32.19","cpnt_len","57"
"1.32.19","cpnt_vol","285"
"1.32.19","cpnt_voca","32"
"1.32.19","prg_lv","0.06"
"1.32.19","prg_dif","15.42"
"1.32.19","cpnt_eff","4397.14"
"1.32.19","prg_time","244.28"
"1.32.19","itg_con","18.47"
"1.32.19","dlv_bug","0.09"
"1.32.19","exit_pnt","2"
"1.32.19","stmt_num","11"
"1.32.19","strc_lv","2"
"1.32.19","uncond_num","0"
"1.32.19","goto_num","0"
"1.32.19","dcs_stmt","6"
"1.32.19","avg_stmt","5.18"
"1.32.19","lang_scope","1.78"
"1.32.19","param_num","1"
"1.32.19","call_num","0"
"1.32.19","callby_num","0"
"1.32.19","cyclomatic","7"
"1.32.19","entry_ptr","1"
"1.32.20","d_optr","22"
"1.32.20","d_oprd","17"
"1.32.20","ocr_optr","40"
"1.32.20","ocr_oprd","32"
"1.32.20","cpnt_len","72"
"1.32.20","cpnt_vol","380.54"
"1.32.20","cpnt_voca","39"
"1.32.20","prg_lv","0.04"
"1.32.20","prg_dif","20.7"
"1.32.20","cpnt_eff","7879.6"
"1.32.20","prg_time","437.75"
"1.32.20","itg_con","18.37"
"1.32.20","dlv_bug","0.12"
"1.32.20","exit_pnt","2"
"1.32.20","stmt_num","16"
"1.32.20","strc_lv","2"
"1.32.20","uncond_num","0"
"1.32.20","goto_num","0"
"1.32.20","dcs_stmt","2"
"1.32.20","avg_stmt","4.5"
"1.32.20","lang_scope","1.84"
"1.32.20","param_num","2"
"1.32.20","call_num","0"
"1.32.20","callby_num","0"
"1.32.20","cyclomatic","3"
"1.32.20","entry_ptr","1"
"1.32.21","d_optr","17"
"1.32.21","d_oprd","17"
"1.32.21","ocr_optr","46"
"1.32.21","ocr_oprd","31"
"1.32.21","cpnt_len","77"
"1.32.21","cpnt_vol","391.73"
"1.32.21","cpnt_voca","34"
"1.32.21","prg_lv","0.06"
"1.32.21","prg_dif","15.49"
"1.32.21","cpnt_eff","6071.88"
"1.32.21","prg_time","337.32"
"1.32.21","itg_con","25.27"
"1.32.21","dlv_bug","0.13"
"1.32.21","exit_pnt","1"
"1.32.21","stmt_num","10"
"1.32.21","strc_lv","1"
"1.32.21","uncond_num","0"
"1.32.21","goto_num","0"
"1.32.21","dcs_stmt","1"
"1.32.21","avg_stmt","7.69"
"1.32.21","lang_scope","2.26"
"1.32.21","param_num","2"
"1.32.21","call_num","0"
"1.32.21","callby_num","0"
"1.32.21","cyclomatic","2"
"1.32.21","entry_ptr","1"
"1.32.22","d_optr","16"
"1.32.22","d_oprd","9"
"1.32.22","ocr_optr","19"
"1.32.22","ocr_oprd","12"
"1.32.22","cpnt_len","31"
"1.32.22","cpnt_vol","143.95"
"1.32.22","cpnt_voca","25"
"1.32.22","prg_lv","0.09"
"1.32.22","prg_dif","10.66"
"1.32.22","cpnt_eff","1535.56"
"1.32.22","prg_time","85.3"
"1.32.22","itg_con","13.49"
"1.32.22","dlv_bug","0.04"
"1.32.22","exit_pnt","2"
"1.32.22","stmt_num","7"
"1.32.22","strc_lv","2"
"1.32.22","uncond_num","0"
"1.32.22","goto_num","0"
"1.32.22","dcs_stmt","2"
"1.32.22","avg_stmt","4.42"
"1.32.22","lang_scope","1.24"
"1.32.22","param_num","1"
"1.32.22","call_num","0"
"1.32.22","callby_num","0"
"1.32.22","cyclomatic","3"
"1.32.22","entry_ptr","1"
"1.32.23","d_optr","17"
"1.32.23","d_oprd","10"
"1.32.23","ocr_optr","28"
"1.32.23","ocr_oprd","18"
"1.32.23","cpnt_len","46"
"1.32.23","cpnt_vol","218.72"
"1.32.23","cpnt_voca","27"
"1.32.23","prg_lv","0.06"
"1.32.23","prg_dif","15.29"
"1.32.23","cpnt_eff","3346.48"
"1.32.23","prg_time","185.91"
"1.32.23","itg_con","14.29"
"1.32.23","dlv_bug","0.07"
"1.32.23","exit_pnt","3"
"1.32.23","stmt_num","11"
"1.32.23","strc_lv","1"
"1.32.23","uncond_num","0"
"1.32.23","goto_num","0"
"1.32.23","dcs_stmt","4"
"1.32.23","avg_stmt","4.18"
"1.32.23","lang_scope","1.7"
"1.32.23","param_num","1"
"1.32.23","call_num","0"
"1.32.23","callby_num","0"
"1.32.23","cyclomatic","5"
"1.32.23","entry_ptr","1"
"1.32.24","d_optr","19"
"1.32.24","d_oprd","13"
"1.32.24","ocr_optr","34"
"1.32.24","ocr_oprd","22"
"1.32.24","cpnt_len","56"
"1.32.24","cpnt_vol","280"
"1.32.24","cpnt_voca","32"
"1.32.24","prg_lv","0.06"
"1.32.24","prg_dif","16.07"
"1.32.24","cpnt_eff","4501.53"
"1.32.24","prg_time","250.08"
"1.32.24","itg_con","17.41"
"1.32.24","dlv_bug","0.09"
"1.32.24","exit_pnt","2"
"1.32.24","stmt_num","12"
"1.32.24","strc_lv","1"
"1.32.24","uncond_num","0"
"1.32.24","goto_num","0"
"1.32.24","dcs_stmt","3"
"1.32.24","avg_stmt","4.66"
"1.32.24","lang_scope","1.75"
"1.32.24","param_num","0"
"1.32.24","call_num","0"
"1.32.24","callby_num","0"
"1.32.24","cyclomatic","4"
"1.32.24","entry_ptr","1"
"1.32.25","d_optr","18"
"1.32.25","d_oprd","14"
"1.32.25","ocr_optr","36"
"1.32.25","ocr_oprd","24"
